N,Iteration,Factor,IR
50,250,SMB,-0.10068002192534138
50,250,HML,0.5057102457395538
50,250,WML,0.5308486973707348
50,251,MKT_RF,0.34585084869283084
50,251,SMB,-0.10068002192534499
50,251,HML,0.505710245739552
50,251,WML,0.5308486973707347
50,252,MKT_RF,0.34585084869283017
50,252,SMB,-0.10068002192534127
50,252,HML,0.5057102457395553
50,252,WML,0.530848697370736
50,253,MKT_RF,0.34585084869283034
50,253,SMB,-0.10068002192534439
50,253,HML,0.5057102457395564
50,253,WML,0.5308486973707397
50,254,MKT_RF,0.3458508486928323
50,254,SMB,-0.1006800219253458
50,254,HML,0.5057102457395544
50,254,WML,0.530848697370737
50,255,MKT_RF,0.34585084869283056
50,255,SMB,-0.10068002192534248
50,255,HML,0.5057102457395559
50,255,WML,0.5308486973707327
50,256,MKT_RF,0.34585084869283145
50,256,SMB,-0.10068002192534464
50,256,HML,0.5057102457395513
50,256,WML,0.5308486973707311
50,257,MKT_RF,0.34585084869283245
50,257,SMB,-0.10068002192534492
50,257,HML,0.5057102457395549
50,257,WML,0.5308486973707327
50,258,MKT_RF,0.3458508486928323
50,258,SMB,-0.10068002192534241
50,258,HML,0.5057102457395521
50,258,WML,0.5308486973707334
50,259,MKT_RF,0.34585084869283317
50,259,SMB,-0.10068002192534278
50,259,HML,0.5057102457395555
50,259,WML,0.5308486973707377
50,260,MKT_RF,0.345850848692831
50,260,SMB,-0.10068002192534413
50,260,HML,0.5057102457395545
50,260,WML,0.5308486973707399
50,261,MKT_RF,0.34585084869282917
50,261,SMB,-0.10068002192534475
50,261,HML,0.5057102457395559
50,261,WML,0.5308486973707424
50,262,MKT_RF,0.34585084869283317
50,262,SMB,-0.1006800219253441
50,262,HML,0.505710245739553
50,262,WML,0.5308486973707306
50,263,MKT_RF,0.34585084869283195
50,263,SMB,-0.1006800219253418
50,263,HML,0.5057102457395521
50,263,WML,0.5308486973707287
50,264,MKT_RF,0.3458508486928303
50,264,SMB,-0.1006800219253425
50,264,HML,0.5057102457395538
50,264,WML,0.5308486973707355
50,265,MKT_RF,0.34585084869283117
50,265,SMB,-0.10068002192534382
50,265,HML,0.5057102457395551
50,265,WML,0.5308486973707365
50,266,MKT_RF,0.3458508486928286
50,266,SMB,-0.10068002192534348
50,266,HML,0.5057102457395543
50,266,WML,0.5308486973707395
50,267,MKT_RF,0.34585084869282867
50,267,SMB,-0.10068002192534188
50,267,HML,0.5057102457395556
50,267,WML,0.5308486973707379
50,268,MKT_RF,0.34585084869283333
50,268,SMB,-0.1006800219253432
50,268,HML,0.5057102457395527
50,268,WML,0.5308486973707325
50,269,MKT_RF,0.34585084869283045
50,269,SMB,-0.10068002192534166
50,269,HML,0.5057102457395555
50,269,WML,0.5308486973707373
50,270,MKT_RF,0.3458508486928319
50,270,SMB,-0.10068002192534238
50,270,HML,0.5057102457395538
50,270,WML,0.5308486973707375
50,271,MKT_RF,0.34585084869283056
50,271,SMB,-0.1006800219253402
50,271,HML,0.5057102457395561
50,271,WML,0.530848697370739
50,272,MKT_RF,0.34585084869283245
50,272,SMB,-0.10068002192534171
50,272,HML,0.5057102457395535
50,272,WML,0.5308486973707328
50,273,MKT_RF,0.34585084869283184
50,273,SMB,-0.10068002192534348
50,273,HML,0.5057102457395536
50,273,WML,0.5308486973707324
50,274,MKT_RF,0.34585084869283017
50,274,SMB,-0.10068002192534256
50,274,HML,0.5057102457395528
50,274,WML,0.5308486973707333
50,275,MKT_RF,0.3458508486928308
50,275,SMB,-0.10068002192534448
50,275,HML,0.5057102457395584
50,275,WML,0.5308486973707391
50,276,MKT_RF,0.345850848692833
50,276,SMB,-0.100680021925345
50,276,HML,0.5057102457395543
50,276,WML,0.5308486973707321
50,277,MKT_RF,0.34585084869283284
50,277,SMB,-0.10068002192534337
50,277,HML,0.5057102457395559
50,277,WML,0.5308486973707336
50,278,MKT_RF,0.3458508486928301
50,278,SMB,-0.10068002192534342
50,278,HML,0.5057102457395556
50,278,WML,0.5308486973707419
50,279,MKT_RF,0.3458508486928299
50,279,SMB,-0.10068002192534298
50,279,HML,0.5057102457395551
50,279,WML,0.5308486973707419
50,280,MKT_RF,0.34585084869283206
50,280,SMB,-0.10068002192534241
50,280,HML,0.5057102457395531
50,280,WML,0.5308486973707393
50,281,MKT_RF,0.3458508486928321
50,281,SMB,-0.10068002192534146
50,281,HML,0.5057102457395571
50,281,WML,0.5308486973707373
50,282,MKT_RF,0.34585084869282945
50,282,SMB,-0.10068002192534505
50,282,HML,0.5057102457395538
50,282,WML,0.5308486973707339
50,283,MKT_RF,0.34585084869283095
50,283,SMB,-0.10068002192534185
50,283,HML,0.5057102457395563
50,283,WML,0.5308486973707414
50,284,MKT_RF,0.3458508486928303
50,284,SMB,-0.1006800219253442
50,284,HML,0.5057102457395516
50,284,WML,0.5308486973707343
50,285,MKT_RF,0.34585084869283045
50,285,SMB,-0.10068002192534246
50,285,HML,0.505710245739554
50,285,WML,0.5308486973707318
50,286,MKT_RF,0.34585084869283367
50,286,SMB,-0.10068002192534262
50,286,HML,0.5057102457395569
50,286,WML,0.5308486973707344
50,287,MKT_RF,0.3458508486928311
50,287,SMB,-0.1006800219253451
50,287,HML,0.5057102457395534
50,287,WML,0.5308486973707383
50,288,MKT_RF,0.3458508486928326
50,288,SMB,-0.10068002192534047
50,288,HML,0.5057102457395528
50,288,WML,0.5308486973707345
50,289,MKT_RF,0.34585084869283333
50,289,SMB,-0.10068002192534352
50,289,HML,0.5057102457395557
50,289,WML,0.5308486973707344
50,290,MKT_RF,0.3458508486928333
50,290,SMB,-0.10068002192533941
50,290,HML,0.5057102457395516
50,290,WML,0.5308486973707315
50,291,MKT_RF,0.34585084869283134
50,291,SMB,-0.10068002192534015
50,291,HML,0.5057102457395554
50,291,WML,0.5308486973707309
50,292,MKT_RF,0.345850848692831
50,292,SMB,-0.1006800219253418
50,292,HML,0.5057102457395513
50,292,WML,0.5308486973707349
50,293,MKT_RF,0.3458508486928312
50,293,SMB,-0.10068002192534108
50,293,HML,0.5057102457395533
50,293,WML,0.5308486973707361
50,294,MKT_RF,0.34585084869283017
50,294,SMB,-0.10068002192534123
50,294,HML,0.5057102457395516
50,294,WML,0.5308486973707337
50,295,MKT_RF,0.34585084869283056
50,295,SMB,-0.1006800219253414
50,295,HML,0.5057102457395545
50,295,WML,0.5308486973707359
50,296,MKT_RF,0.34585084869283006
50,296,SMB,-0.1006800219253423
50,296,HML,0.5057102457395539
50,296,WML,0.5308486973707406
50,297,MKT_RF,0.3458508486928328
50,297,SMB,-0.10068002192534371
50,297,HML,0.5057102457395566
50,297,WML,0.5308486973707337
50,298,MKT_RF,0.3458508486928338
50,298,SMB,-0.10068002192534349
50,298,HML,0.5057102457395553
50,298,WML,0.5308486973707358
50,299,MKT_RF,0.345850848692832
50,299,SMB,-0.10068002192534556
50,299,HML,0.5057102457395533
50,299,WML,0.5308486973707304
50,300,MKT_RF,0.3458508486928312
50,300,SMB,-0.1006800219253414
50,300,HML,0.5057102457395527
50,300,WML,0.5308486973707414
50,301,MKT_RF,0.34585084869283056
50,301,SMB,-0.10068002192534112
50,301,HML,0.505710245739555
50,301,WML,0.5308486973707359
50,302,MKT_RF,0.34585084869283145
50,302,SMB,-0.10068002192534244
50,302,HML,0.5057102457395538
50,302,WML,0.5308486973707326
50,303,MKT_RF,0.34585084869282945
50,303,SMB,-0.10068002192534242
50,303,HML,0.5057102457395569
50,303,WML,0.5308486973707358
50,304,MKT_RF,0.3458508486928322
50,304,SMB,-0.10068002192534317
50,304,HML,0.5057102457395567
50,304,WML,0.5308486973707361
50,305,MKT_RF,0.3458508486928302
50,305,SMB,-0.1006800219253423
50,305,HML,0.5057102457395541
50,305,WML,0.5308486973707454
50,306,MKT_RF,0.34585084869283117
50,306,SMB,-0.10068002192534017
50,306,HML,0.5057102457395555
50,306,WML,0.5308486973707376
50,307,MKT_RF,0.34585084869283095
50,307,SMB,-0.1006800219253425
50,307,HML,0.5057102457395527
50,307,WML,0.5308486973707369
50,308,MKT_RF,0.345850848692832
50,308,SMB,-0.10068002192534556
50,308,HML,0.5057102457395558
50,308,WML,0.5308486973707383
50,309,MKT_RF,0.345850848692833
50,309,SMB,-0.10068002192534407
50,309,HML,0.5057102457395576
50,309,WML,0.5308486973707358
50,310,MKT_RF,0.3458508486928302
50,310,SMB,-0.10068002192534306
50,310,HML,0.5057102457395558
50,310,WML,0.5308486973707363
50,311,MKT_RF,0.3458508486928337
50,311,SMB,-0.10068002192534244
50,311,HML,0.5057102457395527
50,311,WML,0.5308486973707366
50,312,MKT_RF,0.34585084869283095
50,312,SMB,-0.10068002192534703
50,312,HML,0.5057102457395553
50,312,WML,0.5308486973707401
50,313,MKT_RF,0.3458508486928299
50,313,SMB,-0.10068002192534133
50,313,HML,0.505710245739554
50,313,WML,0.5308486973707343
50,314,MKT_RF,0.34585084869283084
50,314,SMB,-0.10068002192534567
50,314,HML,0.5057102457395524
50,314,WML,0.5308486973707406
50,315,MKT_RF,0.3458508486928309
50,315,SMB,-0.10068002192534366
50,315,HML,0.5057102457395537
50,315,WML,0.5308486973707341
50,316,MKT_RF,0.3458508486928315
50,316,SMB,-0.10068002192534228
50,316,HML,0.5057102457395535
50,316,WML,0.5308486973707306
50,317,MKT_RF,0.3458508486928322
50,317,SMB,-0.10068002192534418
50,317,HML,0.5057102457395554
50,317,WML,0.5308486973707371
50,318,MKT_RF,0.3458508486928316
50,318,SMB,-0.1006800219253439
50,318,HML,0.505710245739555
50,318,WML,0.5308486973707375
50,319,MKT_RF,0.3458508486928314
50,319,SMB,-0.10068002192534338
50,319,HML,0.5057102457395534
50,319,WML,0.5308486973707345
50,320,MKT_RF,0.3458508486928336
50,320,SMB,-0.10068002192534181
50,320,HML,0.5057102457395575
50,320,WML,0.5308486973707423
50,321,MKT_RF,0.3458508486928327
50,321,SMB,-0.10068002192534553
50,321,HML,0.5057102457395565
50,321,WML,0.5308486973707308
50,322,MKT_RF,0.34585084869283345
50,322,SMB,-0.1006800219253414
50,322,HML,0.5057102457395539
50,322,WML,0.5308486973707366
50,323,MKT_RF,0.34585084869282984
50,323,SMB,-0.10068002192534375
50,323,HML,0.5057102457395554
50,323,WML,0.5308486973707451
50,324,MKT_RF,0.3458508486928302
50,324,SMB,-0.10068002192534042
50,324,HML,0.5057102457395557
50,324,WML,0.5308486973707379
50,325,MKT_RF,0.3458508486928313
50,325,SMB,-0.10068002192534392
50,325,HML,0.5057102457395549
50,325,WML,0.5308486973707381
50,326,MKT_RF,0.34585084869283006
50,326,SMB,-0.10068002192534332
50,326,HML,0.5057102457395531
50,326,WML,0.5308486973707398
50,327,MKT_RF,0.34585084869283
50,327,SMB,-0.1006800219253416
50,327,HML,0.5057102457395541
50,327,WML,0.5308486973707411
50,328,MKT_RF,0.345850848692832
50,328,SMB,-0.1006800219253402
50,328,HML,0.5057102457395573
50,328,WML,0.5308486973707273
50,329,MKT_RF,0.34585084869283056
50,329,SMB,-0.10068002192534328
50,329,HML,0.5057102457395569
50,329,WML,0.5308486973707403
50,330,MKT_RF,0.34585084869282795
50,330,SMB,-0.10068002192534152
50,330,HML,0.5057102457395531
50,330,WML,0.5308486973707358
50,331,MKT_RF,0.34585084869282995
50,331,SMB,-0.10068002192534325
50,331,HML,0.5057102457395568
50,331,WML,0.5308486973707325
50,332,MKT_RF,0.3458508486928318
50,332,SMB,-0.10068002192534371
50,332,HML,0.5057102457395523
50,332,WML,0.5308486973707374
50,333,MKT_RF,0.3458508486928321
50,333,SMB,-0.10068002192534461
50,333,HML,0.5057102457395521
50,333,WML,0.5308486973707351
50,334,MKT_RF,0.34585084869282967
50,334,SMB,-0.10068002192534137
50,334,HML,0.5057102457395554
50,334,WML,0.5308486973707338
50,335,MKT_RF,0.3458508486928348
50,335,SMB,-0.10068002192534242
50,335,HML,0.5057102457395547
50,335,WML,0.5308486973707337
50,336,MKT_RF,0.3458508486928305
50,336,SMB,-0.10068002192534281
50,336,HML,0.5057102457395553
50,336,WML,0.5308486973707389
50,337,MKT_RF,0.345850848692831
50,337,SMB,-0.10068002192534477
50,337,HML,0.5057102457395534
50,337,WML,0.530848697370733
50,338,MKT_RF,0.3458508486928344
50,338,SMB,-0.1006800219253425
50,338,HML,0.5057102457395556
50,338,WML,0.5308486973707348
50,339,MKT_RF,0.3458508486928282
50,339,SMB,-0.1006800219253445
50,339,HML,0.5057102457395531
50,339,WML,0.5308486973707336
50,340,MKT_RF,0.34585084869283106
50,340,SMB,-0.10068002192534152
50,340,HML,0.5057102457395595
50,340,WML,0.5308486973707349
50,341,MKT_RF,0.3458508486928356
50,341,SMB,-0.1006800219253431
50,341,HML,0.5057102457395558
50,341,WML,0.5308486973707295
50,342,MKT_RF,0.3458508486928299
50,342,SMB,-0.10068002192534471
50,342,HML,0.5057102457395571
50,342,WML,0.5308486973707426
50,343,MKT_RF,0.3458508486928303
50,343,SMB,-0.10068002192534384
50,343,HML,0.5057102457395543
50,343,WML,0.5308486973707375
50,344,MKT_RF,0.3458508486928323
50,344,SMB,-0.10068002192534249
50,344,HML,0.5057102457395534
50,344,WML,0.5308486973707381
50,345,MKT_RF,0.34585084869282934
50,345,SMB,-0.10068002192534387
50,345,HML,0.5057102457395554
50,345,WML,0.5308486973707357
50,346,MKT_RF,0.3458508486928293
50,346,SMB,-0.10068002192534248
50,346,HML,0.5057102457395551
50,346,WML,0.5308486973707359
50,347,MKT_RF,0.3458508486928304
50,347,SMB,-0.10068002192534477
50,347,HML,0.505710245739554
50,347,WML,0.5308486973707426
50,348,MKT_RF,0.3458508486928335
50,348,SMB,-0.10068002192534374
50,348,HML,0.5057102457395546
50,348,WML,0.5308486973707337
50,349,MKT_RF,0.3458508486928338
50,349,SMB,-0.10068002192534298
50,349,HML,0.5057102457395541
50,349,WML,0.5308486973707324
50,350,MKT_RF,0.3458508486928349
50,350,SMB,-0.10068002192534226
50,350,HML,0.5057102457395528
50,350,WML,0.5308486973707333
50,351,MKT_RF,0.3458508486928333
50,351,SMB,-0.10068002192534234
50,351,HML,0.5057102457395584
50,351,WML,0.5308486973707389
50,352,MKT_RF,0.34585084869283184
50,352,SMB,-0.10068002192534387
50,352,HML,0.5057102457395557
50,352,WML,0.5308486973707265
50,353,MKT_RF,0.34585084869283383
50,353,SMB,-0.10068002192534299
50,353,HML,0.5057102457395516
50,353,WML,0.5308486973707347
50,354,MKT_RF,0.3458508486928324
50,354,SMB,-0.10068002192534205
50,354,HML,0.5057102457395536
50,354,WML,0.5308486973707347
50,355,MKT_RF,0.3458508486928323
50,355,SMB,-0.10068002192534456
50,355,HML,0.5057102457395567
50,355,WML,0.530848697370737
50,356,MKT_RF,0.3458508486928295
50,356,SMB,-0.10068002192534285
50,356,HML,0.5057102457395534
50,356,WML,0.5308486973707368
50,357,MKT_RF,0.3458508486928342
50,357,SMB,-0.10068002192534346
50,357,HML,0.505710245739554
50,357,WML,0.5308486973707311
50,358,MKT_RF,0.3458508486928294
50,358,SMB,-0.10068002192534263
50,358,HML,0.5057102457395531
50,358,WML,0.5308486973707344
50,359,MKT_RF,0.3458508486928328
50,359,SMB,-0.10068002192534233
50,359,HML,0.505710245739556
50,359,WML,0.5308486973707358
50,360,MKT_RF,0.3458508486928307
50,360,SMB,-0.10068002192534198
50,360,HML,0.5057102457395571
50,360,WML,0.5308486973707385
50,361,MKT_RF,0.34585084869283156
50,361,SMB,-0.1006800219253438
50,361,HML,0.5057102457395595
50,361,WML,0.5308486973707311
50,362,MKT_RF,0.345850848692832
50,362,SMB,-0.1006800219253412
50,362,HML,0.5057102457395546
50,362,WML,0.53084869737074
50,363,MKT_RF,0.345850848692832
50,363,SMB,-0.10068002192534235
50,363,HML,0.5057102457395514
50,363,WML,0.5308486973707357
50,364,MKT_RF,0.34585084869283056
50,364,SMB,-0.10068002192534284
50,364,HML,0.505710245739556
50,364,WML,0.5308486973707341
50,365,MKT_RF,0.34585084869282995
50,365,SMB,-0.10068002192534484
50,365,HML,0.5057102457395558
50,365,WML,0.53084869737074
50,366,MKT_RF,0.34585084869283217
50,366,SMB,-0.10068002192534102
50,366,HML,0.5057102457395545
50,366,WML,0.5308486973707388
50,367,MKT_RF,0.3458508486928331
50,367,SMB,-0.10068002192534249
50,367,HML,0.5057102457395567
50,367,WML,0.5308486973707363
50,368,MKT_RF,0.3458508486928287
50,368,SMB,-0.10068002192534271
50,368,HML,0.5057102457395551
50,368,WML,0.5308486973707401
50,369,MKT_RF,0.34585084869283356
50,369,SMB,-0.10068002192534371
50,369,HML,0.5057102457395545
50,369,WML,0.5308486973707329
50,370,MKT_RF,0.3458508486928287
50,370,SMB,-0.10068002192534396
50,370,HML,0.5057102457395545
50,370,WML,0.5308486973707414
50,371,MKT_RF,0.34585084869283017
50,371,SMB,-0.10068002192534377
50,371,HML,0.5057102457395574
50,371,WML,0.5308486973707411
50,372,MKT_RF,0.345850848692833
50,372,SMB,-0.10068002192534209
50,372,HML,0.5057102457395558
50,372,WML,0.5308486973707337
50,373,MKT_RF,0.3458508486928316
50,373,SMB,-0.10068002192534188
50,373,HML,0.505710245739556
50,373,WML,0.5308486973707364
50,374,MKT_RF,0.34585084869283195
50,374,SMB,-0.10068002192534396
50,374,HML,0.5057102457395548
50,374,WML,0.5308486973707308
50,375,MKT_RF,0.3458508486928329
50,375,SMB,-0.10068002192534042
50,375,HML,0.5057102457395556
50,375,WML,0.5308486973707351
50,376,MKT_RF,0.34585084869283084
50,376,SMB,-0.10068002192534142
50,376,HML,0.5057102457395538
50,376,WML,0.5308486973707367
50,377,MKT_RF,0.34585084869283117
50,377,SMB,-0.10068002192534464
50,377,HML,0.5057102457395528
50,377,WML,0.5308486973707425
50,378,MKT_RF,0.3458508486928337
50,378,SMB,-0.10068002192534135
50,378,HML,0.5057102457395536
50,378,WML,0.5308486973707327
50,379,MKT_RF,0.3458508486928316
50,379,SMB,-0.1006800219253426
50,379,HML,0.5057102457395525
50,379,WML,0.5308486973707363
50,380,MKT_RF,0.34585084869283056
50,380,SMB,-0.1006800219253432
50,380,HML,0.5057102457395518
50,380,WML,0.5308486973707325
50,381,MKT_RF,0.34585084869283345
50,381,SMB,-0.10068002192534241
50,381,HML,0.5057102457395513
50,381,WML,0.5308486973707308
50,382,MKT_RF,0.34585084869283333
50,382,SMB,-0.10068002192534535
50,382,HML,0.5057102457395546
50,382,WML,0.5308486973707282
50,383,MKT_RF,0.3458508486928332
50,383,SMB,-0.10068002192534505
50,383,HML,0.5057102457395549
50,383,WML,0.5308486973707389
50,384,MKT_RF,0.3458508486928321
50,384,SMB,-0.10068002192534378
50,384,HML,0.5057102457395579
50,384,WML,0.5308486973707414
50,385,MKT_RF,0.3458508486928348
50,385,SMB,-0.10068002192534406
50,385,HML,0.5057102457395528
50,385,WML,0.530848697370738
50,386,MKT_RF,0.3458508486928299
50,386,SMB,-0.10068002192534062
50,386,HML,0.5057102457395555
50,386,WML,0.5308486973707383
50,387,MKT_RF,0.3458508486928297
50,387,SMB,-0.10068002192534377
50,387,HML,0.5057102457395544
50,387,WML,0.5308486973707367
50,388,MKT_RF,0.34585084869283217
50,388,SMB,-0.10068002192534478
50,388,HML,0.505710245739554
50,388,WML,0.5308486973707314
50,389,MKT_RF,0.3458508486928312
50,389,SMB,-0.10068002192534402
50,389,HML,0.5057102457395527
50,389,WML,0.5308486973707397
50,390,MKT_RF,0.34585084869282845
50,390,SMB,-0.10068002192534355
50,390,HML,0.5057102457395541
50,390,WML,0.5308486973707476
50,391,MKT_RF,0.3458508486928306
50,391,SMB,-0.10068002192534316
50,391,HML,0.5057102457395539
50,391,WML,0.5308486973707343
50,392,MKT_RF,0.3458508486928338
50,392,SMB,-0.10068002192534456
50,392,HML,0.5057102457395544
50,392,WML,0.5308486973707326
50,393,MKT_RF,0.3458508486928306
50,393,SMB,-0.10068002192534149
50,393,HML,0.5057102457395589
50,393,WML,0.5308486973707381
50,394,MKT_RF,0.34585084869283306
50,394,SMB,-0.10068002192534212
50,394,HML,0.5057102457395551
50,394,WML,0.5308486973707333
50,395,MKT_RF,0.3458508486928294
50,395,SMB,-0.10068002192534195
50,395,HML,0.5057102457395549
50,395,WML,0.5308486973707349
50,396,MKT_RF,0.34585084869283167
50,396,SMB,-0.10068002192534414
50,396,HML,0.5057102457395509
50,396,WML,0.5308486973707323
50,397,MKT_RF,0.34585084869283145
50,397,SMB,-0.10068002192534029
50,397,HML,0.5057102457395527
50,397,WML,0.530848697370736
50,398,MKT_RF,0.345850848692833
50,398,SMB,-0.10068002192534307
50,398,HML,0.5057102457395515
50,398,WML,0.5308486973707369
50,399,MKT_RF,0.34585084869283117
50,399,SMB,-0.10068002192534355
50,399,HML,0.5057102457395527
50,399,WML,0.5308486973707376
50,400,MKT_RF,0.3458508486928306
50,400,SMB,-0.1006800219253441
50,400,HML,0.5057102457395524
50,400,WML,0.5308486973707364
50,401,MKT_RF,0.3458508486928327
50,401,SMB,-0.10068002192533976
50,401,HML,0.5057102457395557
50,401,WML,0.5308486973707257
50,402,MKT_RF,0.34585084869283467
50,402,SMB,-0.100680021925344
50,402,HML,0.5057102457395563
50,402,WML,0.530848697370732
50,403,MKT_RF,0.34585084869283295
50,403,SMB,-0.10068002192534248
50,403,HML,0.5057102457395519
50,403,WML,0.5308486973707294
50,404,MKT_RF,0.34585084869283433
50,404,SMB,-0.10068002192534184
50,404,HML,0.505710245739556
50,404,WML,0.5308486973707331
50,405,MKT_RF,0.3458508486928295
50,405,SMB,-0.1006800219253436
50,405,HML,0.5057102457395568
50,405,WML,0.5308486973707413
50,406,MKT_RF,0.3458508486928307
50,406,SMB,-0.10068002192534184
50,406,HML,0.5057102457395565
50,406,WML,0.5308486973707357
50,407,MKT_RF,0.3458508486928315
50,407,SMB,-0.10068002192534144
50,407,HML,0.5057102457395543
50,407,WML,0.5308486973707423
50,408,MKT_RF,0.34585084869283045
50,408,SMB,-0.10068002192534467
50,408,HML,0.5057102457395553
50,408,WML,0.53084869737074
50,409,MKT_RF,0.3458508486928326
50,409,SMB,-0.10068002192534199
50,409,HML,0.5057102457395563
50,409,WML,0.5308486973707311
50,410,MKT_RF,0.3458508486928297
50,410,SMB,-0.10068002192534228
50,410,HML,0.5057102457395537
50,410,WML,0.5308486973707364
50,411,MKT_RF,0.3458508486928315
50,411,SMB,-0.10068002192534398
